t,signal_1,signal_2,signal_3,signal_4,signal_5,signal_6,signal_7,signal_8,signal_9,signal_10,signal_11,signal_12,signal_13,signal_14,signal_15,signal_16,signal_17,signal_18,signal_19,signal_20,signal_21,signal_22,signal_23,signal_24,signal_25,signal_26,signal_27,signal_28,signal_29,signal_30,signal_31,signal_32,signal_33,signal_34,signal_35,signal_36,signal_37,signal_38,signal_39,signal_40,signal_41,signal_42,signal_43,signal_44,signal_45,signal_46,signal_47,signal_48,signal_49,signal_50
1.0736e-05,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,0.0,-0.004,-0.004,-0.008,-0.004,-0.004,-0.008,0.0,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,0.0,-0.004,-0.004,-0.004,-0.004,-0.004
1.0738000000000001e-05,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,0.0,-0.004,-0.004,-0.004,-0.004,-0.004
1.0740000000000002e-05,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,0.0,-0.004,0.0,-0.004,-0.004,-0.004,-0.004,-0.004
1.0742000000000002e-05,0.0,-0.004,-0.004,-0.008,-0.004,-0.008,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,0.0,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.008,0.0,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0744e-05,0.0,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0746000000000002e-05,-0.004,-0.004,-0.004,-0.008,-0.004,-0.008,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0748000000000001e-05,-0.004,-0.004,-0.008,-0.004,-0.004,-0.008,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,0.0,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,0.0,-0.004,-0.004,-0.004,-0.004,-0.004
1.075e-05,-0.004,-0.004,-0.004,-0.008,-0.004,-0.008,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0752000000000001e-05,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,0.0,-0.004,0.0,-0.004,-0.004,-0.004,-0.004,-0.004
1.0754000000000002e-05,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,0.0,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,0.0,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0756e-05,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0758000000000001e-05,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,0.0,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0760000000000002e-05,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0762000000000001e-05,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,0.0,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0764e-05,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0766000000000002e-05,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0768000000000001e-05,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.077e-05,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,0.0,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0772000000000001e-05,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0774000000000002e-05,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0776000000000002e-05,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.012,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0778e-05,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0780000000000002e-05,-0.004,-0.004,-0.008,-0.008,-0.012,-0.008,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0782000000000001e-05,-0.004,0.0,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0784e-05,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.012,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0786000000000001e-05,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0788000000000002e-05,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.079e-05,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0792000000000001e-05,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.008,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0794000000000002e-05,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0796000000000001e-05,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.012,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.012,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0798e-05,-0.004,-0.004,-0.008,-0.008,-0.012,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004
1.0800000000000002e-05,-0.004,-0.004,-0.004,-0.008,-0.012,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004
1.0802000000000001e-05,-0.004,-0.004,-0.008,-0.008,-0.012,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.012,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004
1.0804e-05,-0.004,-0.004,-0.008,-0.008,-0.012,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.012,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004
1.0806000000000001e-05,-0.004,-0.004,-0.008,-0.008,-0.012,-0.008,-0.008,-0.004,-0.012,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.012,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0808000000000002e-05,-0.004,0.0,-0.004,-0.008,-0.012,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0810000000000002e-05,-0.004,0.0,-0.008,-0.004,-0.012,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0812e-05,-0.004,-0.004,-0.008,-0.004,-0.012,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004
1.0814000000000002e-05,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.012,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0816000000000001e-05,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0818e-05,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.012,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004
1.0820000000000001e-05,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.012,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.008,-0.004,-0.004
1.0822000000000002e-05,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.012,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0824e-05,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.012,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0826000000000001e-05,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,0.0,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0828000000000002e-05,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.012,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0830000000000001e-05,-0.004,-0.004,-0.008,-0.008,-0.012,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.012,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.008
1.0832e-05,-0.004,-0.004,-0.004,-0.004,-0.012,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
1.0834000000000002e-05,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004
1.0836000000000001e-05,-0.004,-0.004,-0.008,-0.004,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.008,-0.012,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004
1.0838e-05,-0.004,-0.004,-0.008,-0.004,-0.012,-0.008,-0.008,-0.004,-0.012,-0.008,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.008
